msme_id,incorporation_age,is_private_limited,employee_count,total_revenue_norm,gst_liability_norm,itc_available_norm,b2b_revenue_ratio,export_revenue_ratio,revenue_mean_norm,revenue_std_norm,revenue_growth,total_outstanding_norm,total_sanctioned_norm,utilization_ratio,overdue_ratio,npa_count,sma_count,cc_accounts,od_accounts,term_loan_accounts,need_working_capital,need_machinery_capex,need_business_expansion,need_inventory_funding,need_trade_finance,need_digital_transformation,credit_risk_label
dc2f6719-4849-4a50-8d10-67725a9dfaf0,6.0,0.0,1.0,0.08383188452898233,0.018472297265858483,0.01327170266286433,0.3753179821420557,0.06390028652309354,0.07530072963870801,0.01823514883436866,1.4055102957641092,0.121448268,0.222584,0.5456289221147971,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
864dc4c2-b043-4153-8826-eaa280152c38,6.0,0.0,2.0,0.07209942352933803,0.038507258486793754,0.022427598952093678,0.297092638054023,0.014310832687928599,0.05803021125530178,0.011087187426204475,0.4517504461604487,0.021001622,0.048145471,0.43621178822822193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
156b72c8-0a55-4f12-b098-b9e858a631ba,1.0,0.0,44.0,0.03953043726824401,0.00994319376034059,0.007113096461102691,0.26019149041900136,0.014202213513132002,0.036875405739852436,0.006397431467743813,-0.19799687885983386,0.035787690999999996,0.081569847,0.43873676752145924,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fa35a58d-0a22-49f8-8e33-aabc9a343cf2,21.0,0.0,24.0,0.1619114530759264,0.08506491380114839,0.06120288036515605,0.43885767755136096,0.16815586389906476,0.16210897071184563,0.012540907647918181,0.057495819053661704,0.043325813,0.144634696,0.29955338655394276,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7a62e78f-364a-4549-b0cd-2711e449596c,3.0,0.0,1.0,0.06715747826291103,0.033126394927083545,0.020807873444499046,0.316347488308395,0.02316249112895129,0.07139528872298691,0.016084071151298545,-0.30646665682740176,0.055939187,0.08944147,0.6254278580170921,0.10100245110820076,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0a5603fa-5fad-4e3a-bd43-0113faefb7a7,7.0,1.0,8.0,0.05531074152783523,0.028887694939572946,0.01665439178934729,0.37879885290803345,0.15286669190880284,0.07429077333645163,0.01078748700566212,-0.1796019425014026,0.042886378999999995,0.056736180000000004,0.7558911967636875,0.1817332724686316,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
f91c4aae-9492-4961-84fb-36cdc2b471b4,1.0,1.0,10.0,0.3003372030353505,0.24900630677705712,0.1668199999906487,0.42737496105502626,0.1698000456866325,0.18386312662062052,0.0556860616836534,0.8259755850170541,1.043661095,2.78761366,0.37439230190886646,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
f878fe68-2a05-4c2e-a6ff-a101f070d081,1.0,0.0,36.0,0.012363664040194313,0.009896010545944892,0.007032300216169055,0.43332852421491547,0.05580462397839404,0.04310449995148015,0.030821378400398076,-0.681804747759403,0.11959655400000001,0.19328048599999997,0.6187720057781726,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
823d44c9-55c9-4b0d-861b-fe75f9c942a7,2.0,0.0,16.0,0.034243651709362014,0.026056259932387173,0.0166200774382788,0.30760033319060276,0.06166111999639883,0.03772046528774503,0.007577366464089831,-0.3568680583203712,0.054382429,0.09214751599999998,0.5901670642972081,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
b359d441-91d5-48a9-9e95-a4465c21183d,3.0,0.0,11.0,0.06262217703741221,0.011258624462136733,0.007211667834614262,0.35102485467383165,0.0737576591064529,0.06715762381239192,0.013032163041997289,0.21194862119290653,0.19480001400000002,0.6891745349999999,0.28265701082527667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46602ee7-a942-42d8-b80a-6eaea761e257,5.0,0.0,3.0,0.10566259637890782,0.1277771530956382,0.08780271227048136,0.32147931891692455,0.0013061007927757493,0.08500514726559756,0.019504936473841734,0.5673407411366357,0.070661952,0.126266673,0.5596247237780629,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14e6ddf7-0e0e-4bb9-8d2b-15cc5efa6f67,21.0,1.0,22.0,0.03651952460197633,0.010961353272738051,0.008915411238866753,0.35672574573364624,0.0957903968135274,0.03897826211669096,0.005729340932799499,0.17393245345100622,0.071263587,0.203111296,0.3508597916681109,0.1377661638053667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36e5e1d8-17be-4228-b5e7-10d4fe2465ac,17.0,1.0,33.0,0.19196109530375005,0.07618075944233298,0.04797589064630217,0.32357542234441883,0.030224542848363012,0.2042272133119314,0.029094381159777513,0.360374100316176,0.139821921,0.28077527599999996,0.49798516091566414,0.11713708324748306,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55da4858-efa1-4fcc-a997-f109b572e819,6.0,0.0,38.0,0.020085131970628688,0.009418607759906399,0.006643127007805546,0.2475830074582225,0.022250888807497624,0.011304656374982914,0.010907364110648996,200851.3197062869,0.003658604,0.015797913,0.23158780530061154,0.19777242904670742,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
b3b819c3-df3d-4d94-9a72-83bead73162b,1.0,0.0,3.0,0.1843588817551324,0.08742485177404666,0.06625185001262401,0.1751789460999275,0.00856663458487871,0.16413309382201582,0.0712685298252225,-0.34019783285529925,0.21736439,0.289333701,0.7512584577902316,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2900146e-c8a4-4b6f-af8f-0dbed42ae0e6,1.0,0.0,5.0,0.24905647338209463,0.15454647866607188,0.12209766858363244,0.22732421546913903,0.0016912913629614926,0.18398687405702796,0.04179318044679092,0.3251040629456982,0.774463201,2.764027206,0.28019376919258876,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
e42ec4a9-d028-42fd-b7d6-0d631d8c90cd,3.0,0.0,4.0,0.1480596749447658,0.06976677865910974,0.047541665198218334,0.20292065990632502,0.0112113469261882,0.21475131364942388,0.06240749119246751,-0.5752508679252087,0.388412315,0.9144692310000001,0.42474071497764804,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2b3682fd-6d3b-446a-b6ca-9d6523fe0852,11.0,0.0,6.0,0.06139531307555225,0.011458009043895757,0.009689811595372794,0.2919129893447126,0.04740067175500124,0.07688823994180723,0.00804105412098153,-0.20723690564891276,0.377735756,0.654413695,0.5772124863615514,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
282bcd19-fe54-430f-8731-7540b4dc0290,2.0,0.0,11.0,0.0580696273628575,0.05970586605473194,0.050951380093009334,0.2481695201202872,0.053206103244022834,0.15808824094051657,0.06418362499402865,-0.7540015973458272,0.029466066,0.04203956,0.7009128068895107,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1865f05e-987f-4bbb-9a90-8d544c3a2f29,1.0,0.0,24.0,0.08543318500271636,0.04336390137577537,0.03779456198248888,0.3175114912339174,0.02498166326465421,0.08461810707389388,0.009206218674390126,0.1894174469948931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14030040-bd25-4f08-882e-9beb9ce2456b,1.0,0.0,65.0,0.023495777866337685,0.004819433378111342,0.0030867718606158957,0.3845166198332744,0.01779871587483945,0.03847943719526319,0.01762694236878171,-0.6292863530389036,0.590633109,0.923754473,0.6393832195278581,0.05547591643732252,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
c9a1c151-056c-4ce8-b5ef-7fd73f83501e,9.0,0.0,3.0,0.004677861960177852,0.0008969214461770895,0.0006473920685185466,0.357651078528494,0.03390338938847882,0.01194072995352532,0.01167510600067744,-0.8443735102410597,0.05336460700000001,0.1014279,0.5261334110239886,0.10111074180683087,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3a2e0ef2-1dc7-4d0d-b5a0-f8181a76db38,1.0,0.0,25.0,0.11646482713971658,0.13209134639058853,0.11300520252951735,0.2764616637274453,0.06224671300643475,0.1515803876254294,0.023175048340310134,-0.3245336557241774,0.6783806729999999,1.460615293,0.46444856236350524,0.10048632827132443,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3ef729f4-b6e6-4877-9a1c-1d1aa7d23a97,8.0,0.0,19.0,0.22169215405974732,0.08749722013548918,0.07350497884598323,0.20931012943183902,0.004736932822897929,0.23159603791160038,0.03389596987612756,0.3187478236511818,0.07867355200000001,0.160697111,0.48957664210901713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6851e95a-b067-418f-8cf7-cdc721e3cdc4,9.0,0.0,1.0,0.11875059015992893,0.07939241243587677,0.04979024372671994,0.3892703304663861,0.06301247463287922,0.11008654175355255,0.015377955066237086,0.19743291222213247,0.44363421100000006,0.6891135310000001,0.6437752141598857,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
815081b7-315e-4c84-aeb7-98f7d0077ce0,3.0,0.0,1.0,0.4464339938916756,0.1872646066460966,0.14193797805383404,0.3252793836552291,0.00613492572071086,0.3382179135641178,0.08029808611092167,0.4715671178527415,0.82838017,1.664118685,0.4977891165256641,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4aea7ee2-1b5c-4c3a-bfc5-94d7e1700515,12.0,0.0,14.0,0.21436568694396504,0.24512418681481687,0.17330970451492106,0.30363333274277093,0.07777091487828132,0.13334912290759843,0.058516270665112356,2.0416677879589944,1.273592157,2.381664941,0.5347486689144659,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
addba13d-9fc3-4e5b-be60-9a41ce53fdd2,3.0,1.0,1.0,0.04225099763002557,0.032197816011073264,0.02677339656349901,0.4486643998438943,0.08862128327080165,0.04344267329282436,0.005259764484445271,0.08908681641400164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d8634da8-0791-4db4-a905-a78ade126d8c,3.0,0.0,5.0,0.04578268617861548,0.03654988500898082,0.023024025705849733,0.2570851284937029,0.08364024877818314,0.04642727140157451,0.004721945251332146,0.19759200007375258,0.46871156899999994,0.9125472050000001,0.513629943121682,0.005412507750582107,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45d9155c-9120-4b16-8692-6e8b305f859e,8.0,1.0,15.0,0.012802505500127466,0.0025118139150154557,0.0017926734714901681,0.37605160189882286,0.05985982180567789,0.016537645890144576,0.0039162486195695335,-0.04758781787018632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9b11b5bc-73b5-424c-9ac9-ae16fac57df0,14.0,0.0,9.0,0.06531330448671871,0.033057131147634776,0.025652142441391298,0.1845886730080218,0.008775603670560324,0.08335639291959343,0.016939210068323853,-0.20966355340731954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
52470b19-a438-4ca0-917d-bd17c103fc00,1.0,1.0,18.0,0.013871156775788741,0.009381803922961826,0.006972812789425118,0.5030346782604711,0.1106356129898698,0.00554662176153487,0.007341520384392932,0.4226506504186996,0.007891957000000002,0.031654083,0.24931876876673384,0.26427640191146506,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
65da0610-7fb6-4e8b-8032-1e7d975745bd,9.0,0.0,12.0,0.025783066564566602,0.005596645490979072,0.00482924941711322,0.2578457860799633,0.03991001533614025,0.04900109074177681,0.028415268086900293,-0.6459333260131187,0.537929511,1.214644133,0.4428700525407304,0.00426985683631698,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
f1fa6d08-b70b-4384-8ab0-5f56102c1ccd,9.0,0.0,10.0,0.041356235246595416,0.028868094298002675,0.019971167169294413,0.4113314008506172,0.08097822832827743,0.02734915410065116,0.009705396515580717,1.4576303484974615,0.008640249000000001,0.011365664,0.760206266875389,0.3231921904102532,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
ef715c71-6a26-40ea-80d1-2cf2fe13cae2,5.0,0.0,8.0,0.07240091978536752,0.014298441899450773,0.011824901905382148,0.24456956586697987,0.06246275264748208,0.06584055619132072,0.008826815766797651,0.07200790437385553,1.043979187,1.1487201390000001,0.9088194343914082,0.15254800860316386,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ee502ed9-eea2-4383-abfe-4987666829dd,1.0,0.0,1.0,0.12887172580231182,0.023904813271920285,0.014254865311776834,0.23159298733629555,0.016890918167657084,0.13328100807715926,0.022200953612208918,0.47599299843072607,0.067219985,0.075293462,0.8927731998828796,0.3015312038525448,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
71683a1c-f86b-436b-a511-14ccf37b552f,1.0,1.0,15.0,0.09512567875763034,0.06808979621861283,0.04911463832437456,0.4069453194429373,0.1409028975978045,0.06646347408207354,0.015166467485526894,0.7112703069711761,0.012428731,0.029250257,0.4249101469433243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
27a575ed-46cd-420f-8790-6766238a9b95,3.0,1.0,10.0,0.07008719242878571,0.010835225540709054,0.006488289211607959,0.32633528954653174,0.07390197174065179,0.06031005127240653,0.007368401088030403,0.10985180076770423,0.176508059,0.4450150699999999,0.39663389152192086,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2b501575-ff53-4b72-95ed-687af8c487db,15.0,0.0,4.0,0.023156236205222325,0.015687323264579594,0.010026706361895798,0.32761596903840945,0.04014724391967535,0.029261688877198398,0.00719973922512946,-0.14010394846825283,0.015210912,0.030415967999999998,0.5000962652248977,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dbe0df08-761c-4562-b37e-86a9476af3a2,4.0,1.0,21.0,0.16180199541211263,0.14883421063178662,0.11216276423214323,0.24091413821720653,0.044995138002161456,0.12871238264837354,0.031771968050718,0.8090213702756017,0.077274183,0.150826377,0.5123386541334212,0.048436772214078286,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
9f02de4d-5610-4f46-8b27-968ca7c9836d,2.0,0.0,1.0,0.06567984449979337,0.011488680350915204,0.009817249860264294,0.29882237648898735,0.05136125414796928,0.06992607222841112,0.009128247599770276,0.13805418348148701,0.047696863,0.061762203,0.7722662191955815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
58a8e5c5-8ae7-45e4-ac2c-3708a9be72c1,3.0,1.0,2.0,0.08882206746038501,0.06169729325109054,0.041539553888631287,0.48806099432854333,0.04135369274443832,0.08079760721066512,0.008880086421199876,0.25698852195691413,0.010419028,0.015915167,0.6546602998259459,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
90a6c801-de91-4f9c-a57a-368276f08b6a,16.0,1.0,24.0,0.05286214449079103,0.031031600719030446,0.0248577434326256,0.2773428784450913,0.0015480044001492978,0.050081980479170105,0.005906117019196205,0.15152007227604922,0.02642646,0.048898431,0.5404357452696181,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
197a7d48-4c6f-417b-9ed5-3b433d6909d2,7.0,0.0,30.0,0.06826040879351632,0.012477803657074857,0.007527554081334309,0.36907714273555414,0.04119366447550983,0.05683896218567032,0.02062754239631588,2.210587664196951,0.314892509,0.7194319610000001,0.437696024183168,0.13721987587834297,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
00faf34c-7ea9-480f-8f70-97c3725f665d,10.0,0.0,3.0,0.08927582577656266,0.058776222352764515,0.03607976427313119,0.3167339387880542,0.12718304376580894,0.08806217263253567,0.011824646156772214,0.43831736384287995,0.021859989,0.033704781,0.6485723494242553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5450b2b9-4c09-4271-aabe-296d1b0a7955,14.0,1.0,11.0,0.05899606260871412,0.030227101896924048,0.024389376500751004,0.4541951048853201,0.14514135792865554,0.06842035369149213,0.009368475974024999,-0.2571297927323692,0.75292428,1.459179584,0.5159915121180862,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9d211f88-1a05-4a32-bca8-4086a212f91e,10.0,1.0,33.0,0.026243260833099503,0.019109465161425268,0.016169978791301748,0.5212719942957244,0.12854493364572853,0.03130909190455513,0.004522948711007321,-0.1583170194377525,0.025583373,0.042341664,0.6042127442133591,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
b413bd6e-b1b3-4a16-a284-ef1eacfb850a,3.0,0.0,1.0,0.11619899550621356,0.04221958095837188,0.027229123637023185,0.32751539076423025,0.01735030865920141,0.11406202843666831,0.01737439172645368,-0.16849946648388145,0.105859558,0.188369002,0.5619797146878763,0.20599420035364213,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
141965d3-3dc8-4d80-82c5-01b219fdcbdd,2.0,0.0,8.0,0.006264801909347007,0.003591865200196906,0.002228943664836107,0.3972514473331296,0.0031829217050592666,0.0055363217793519895,0.0031819440102595084,-0.4357203139752746,0.715289509,1.027915686,0.6958639884010875,0.28884617682824143,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
66c9e0fb-ed05-47e1-b637-c0ca7ad52713,11.0,1.0,29.0,0.1303906043897362,0.02863325015155798,0.024138628658439475,0.39314206562036,0.08190650927085173,0.11495565606051933,0.01889580889642066,0.501288715599121,0.697443662,1.0106205410000002,0.690114275047176,0.007248242797853399,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1373e3f4-ace2-47f1-819c-8f1c2d77b1f9,1.0,0.0,10.0,0.2673001319349594,0.13095006888822552,0.09551119533872793,0.1933754916821362,0.01332097139245946,0.19563529385332615,0.05361989046651218,0.28162498055586965,1.811540557,2.245309143,0.8068111968668895,0.3054887790734679,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
d9d2e82d-da75-4c45-9e5a-199a1904d67f,4.0,1.0,3.0,0.21201466853123083,0.13459341825711899,0.08016264806376613,0.3944092615371284,0.08352088858671597,0.17865139628561846,0.03004983838901714,0.2643958013423252,0.048609046,0.06189545600000001,0.7853411080774653,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
9e90af07-da9b-4d37-8400-6cf41cc54f5f,1.0,0.0,6.0,0.11900540643253278,0.13612863860337315,0.11270983964078726,0.2548912684748735,0.057292087701949164,0.07537271003430608,0.024724544347007583,1.1132609279907382,0.051909718,0.065293519,0.7950209882239615,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
79ca0364-a9a1-41a3-b359-fd25fb53f8ee,18.0,0.0,5.0,0.027727684488321993,0.015452064554820623,0.013032573593725817,0.32725033911240786,0.06871872844419247,0.02481360870217712,0.00698707408248069,1.1944226541689698,0.015886835999999998,0.029981496000000003,0.5298880349399508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1d347ed6-51f1-43c1-8d30-00e2925036d6,5.0,0.0,18.0,0.04720969457256835,0.06508467567721908,0.04209652767716476,0.3139582689824757,0.07972863307203377,0.05751036594049296,0.016742439887420302,-0.4641422993201317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7d0638a0-2777-406a-a8d0-f60f135386bb,3.0,0.0,53.0,0.051695273944323585,0.013705717946206154,0.009048069935732877,0.32025424975367206,0.010839578276040625,0.051114310588028164,0.0069844185999827215,0.09961846713941412,0.019438014,0.04985194400000001,0.38991486470417275,0.14882991647191943,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dfb1308a-21eb-4303-8a38-876c509382ed,20.0,0.0,4.0,0.046450586064341486,0.020481492190038596,0.01387582264635353,0.180184456936328,0.011991382085381981,0.08579321359544792,0.03675629250748581,-0.5629481411311268,0.09131181,0.185335364,0.49268422404263873,0.07470956933172172,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6cc8f589-9982-4278-9530-4ed758582cdb,5.0,1.0,5.0,0.1817124466972438,0.07543893090893256,0.05559424552642836,0.2305334947975749,0.014668420279128715,0.16117400547389238,0.016621443951279565,0.152262292408793,0.423353418,0.9356709699999999,0.452459712413649,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
